France,8/6/2020,1695,65273512,122.578
France,8/7/2020,1604,65273512,122.578
France,8/8/2020,2288,65273512,122.578
France,8/9/2020,0,65273512,122.578
France,8/10/2020,0,65273512,122.578
France,8/11/2020,4854,65273512,122.578
France,8/12/2020,1397,65273512,122.578
France,8/13/2020,2524,65273512,122.578
France,8/14/2020,2669,65273512,122.578
France,8/15/2020,2846,65273512,122.578
France,8/16/2020,3310,65273512,122.578
France,8/17/2020,3015,65273512,122.578
France,8/18/2020,493,65273512,122.578
France,8/19/2020,2238,65273512,122.578
France,8/20/2020,3776,65273512,122.578
France,8/21/2020,4771,65273512,122.578
France,8/22/2020,4586,65273512,122.578
France,8/23/2020,3602,65273512,122.578
France,8/24/2020,4897,65273512,122.578
France,8/25/2020,1955,65273512,122.578
France,8/26/2020,3304,65273512,122.578
France,8/27/2020,5429,65273512,122.578
France,8/28/2020,6111,65273512,122.578
France,8/29/2020,7379,65273512,122.578
France,8/30/2020,5453,65273512,122.578
France,8/31/2020,5413,65273512,122.578
France,9/1/2020,3082,65273512,122.578
France,9/2/2020,4982,65273512,122.578
France,9/3/2020,7017,65273512,122.578
France,9/4/2020,7157,65273512,122.578
France,9/5/2020,8975,65273512,122.578
France,9/6/2020,8550,65273512,122.578
France,9/7/2020,7071,65273512,122.578
France,9/8/2020,4203,65273512,122.578
France,9/9/2020,6544,65273512,122.578
France,9/10/2020,8577,65273512,122.578
France,9/11/2020,9843,65273512,122.578
France,9/12/2020,9406,65273512,122.578
France,9/13/2020,10561,65273512,122.578
France,9/14/2020,7183,65273512,122.578
France,9/15/2020,6158,65273512,122.578
France,9/16/2020,7852,65273512,122.578
France,9/17/2020,9784,65273512,122.578
France,9/18/2020,10593,65273512,122.578
France,9/19/2020,13215,65273512,122.578
France,9/20/2020,13498,65273512,122.578
France,9/21/2020,11569,65273512,122.578
France,9/22/2020,4298,65273512,122.578
France,9/23/2020,10008,65273512,122.578
France,9/24/2020,13072,65273512,122.578
France,9/25/2020,16096,65273512,122.578
France,9/26/2020,15797,65273512,122.578
France,9/27/2020,14412,65273512,122.578
France,9/28/2020,11123,65273512,122.578
France,9/29/2020,4070,65273512,122.578
France,9/30/2020,8051,65273512,122.578
France,10/1/2020,12845,65273512,122.578
France,10/2/2020,13970,65273512,122.578
France,10/3/2020,12148,65273512,122.578
France,10/4/2020,16972,65273512,122.578
France,10/5/2020,12545,65273512,122.578
France,10/6/2020,5104,65273512,122.578
France,10/7/2020,10489,65273512,122.578
France,10/8/2020,18746,65273512,122.578
France,10/9/2020,18129,65273512,122.578
France,10/10/2020,20339,65273512,122.578
France,10/11/2020,26896,65273512,122.578
France,10/12/2020,16101,65273512,122.578
France,10/13/2020,8505,65273512,122.578
France,10/14/2020,12993,65273512,122.578
France,10/15/2020,22591,65273512,122.578
France,10/16/2020,30621,65273512,122.578
France,10/17/2020,25086,65273512,122.578
France,10/18/2020,32427,65273512,122.578
France,10/19/2020,29837,65273512,122.578
France,10/20/2020,13243,65273512,122.578
France,10/21/2020,20468,65273512,122.578
France,10/22/2020,26676,65273512,122.578
France,10/23/2020,41622,65273512,122.578
France,10/24/2020,42032,65273512,122.578
France,10/25/2020,45422,65273512,122.578
France,10/26/2020,52010,65273512,122.578
France,10/27/2020,26771,65273512,122.578
France,10/28/2020,33417,65273512,122.578
France,10/29/2020,36437,65273512,122.578
France,10/30/2020,47637,65273512,122.578
France,10/31/2020,49215,65273512,122.578
France,11/1/2020,32641,65273512,122.578
France,11/2/2020,49290,65273512,122.578
France,11/3/2020,52518,65273512,122.578
France,11/4/2020,36330,65273512,122.578
France,11/5/2020,40558,65273512,122.578
France,11/6/2020,58046,65273512,122.578
France,11/7/2020,60486,65273512,122.578
